list,key,message_id,winner,winner_manifestation,loser,loser_manifestation
jbosnu,id:1021279850.223.25802.w64@yahoogroups.com,1021279850.223.25802.w64@yahoogroups.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/415,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00352.html,mhonarc
jbosnu,id:1024346936.185.56289.w46@yahoogroups.com,1024346936.185.56289.w46@yahoogroups.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/425,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00363.html,mhonarc
jbosnu,id:1024644830.16.66161.m14@yahoogroups.com,1024644830.16.66161.m14@yahoogroups.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/449,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00389.html,mhonarc
jbosnu,id:1024753269.1845.37167.w14@yahoogroups.com,1024753269.1845.37167.w14@yahoogroups.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/450,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00391.html,mhonarc
jbosnu,id:1025422816.18.47123.m6@yahoogroups.com,1025422816.18.47123.m6@yahoogroups.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/453,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00394.html,mhonarc
jbosnu,id:148.10654ee1.2a46b561@aol.com,148.10654ee1.2a46b561@aol.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/451,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00392.html,mhonarc
jbosnu,id:20000306172123.62531.qmail@hotmail.com,20000306172123.62531.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu/msg00433.html,mhonarc,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/49,jbosnu-raw
jbosnu,id:20000306172145.93764.qmail@hotmail.com,20000306172145.93764.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu/msg00435.html,mhonarc,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/50,jbosnu-raw
jbosnu,id:20000306185716.25922.qmail@hotmail.com,20000306185716.25922.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu/msg00436.html,mhonarc,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/51,jbosnu-raw
jbosnu,id:20000306223632.91409.qmail@hotmail.com,20000306223632.91409.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu/msg00437.html,mhonarc,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/52,jbosnu-raw
jbosnu,id:20000307175503.49518.qmail@hotmail.com,20000307175503.49518.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu/msg00438.html,mhonarc,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/53,jbosnu-raw
jbosnu,id:20000311152016.71530.qmail@hotmail.com,20000311152016.71530.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/54,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00439.html,mhonarc
jbosnu,id:20000311172903.61649.qmail@hotmail.com,20000311172903.61649.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/55,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00440.html,mhonarc
jbosnu,id:20000311213742.49652.qmail@hotmail.com,20000311213742.49652.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/56,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00441.html,mhonarc
jbosnu,id:20000311225226.36962.qmail@hotmail.com,20000311225226.36962.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/57,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00442.html,mhonarc
jbosnu,id:20000312002639.58307.qmail@hotmail.com,20000312002639.58307.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/58,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00443.html,mhonarc
jbosnu,id:20000312011806.99856.qmail@hotmail.com,20000312011806.99856.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/59,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00444.html,mhonarc
jbosnu,id:20000312012931.58382.qmail@hotmail.com,20000312012931.58382.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/62,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00448.html,mhonarc
jbosnu,id:20000312135443.89735.qmail@hotmail.com,20000312135443.89735.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/60,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00446.html,mhonarc
jbosnu,id:20000312184451.82552.qmail@hotmail.com,20000312184451.82552.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/63,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00449.html,mhonarc
jbosnu,id:20000312184525.88331.qmail@hotmail.com,20000312184525.88331.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/64,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00450.html,mhonarc
jbosnu,id:20000312223014.74342.qmail@hotmail.com,20000312223014.74342.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/61,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00447.html,mhonarc
jbosnu,id:20000318172508.88352.qmail@hotmail.com,20000318172508.88352.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/66,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00452.html,mhonarc
jbosnu,id:20000318174828.26741.qmail@hotmail.com,20000318174828.26741.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/67,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00453.html,mhonarc
jbosnu,id:20000318193605.91106.qmail@hotmail.com,20000318193605.91106.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/68,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00454.html,mhonarc
jbosnu,id:20000318195145.68052.qmail@hotmail.com,20000318195145.68052.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/69,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00455.html,mhonarc
jbosnu,id:20000318200810.29608.qmail@hotmail.com,20000318200810.29608.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/70,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00457.html,mhonarc
jbosnu,id:20000318211204.2602.qmail@hotmail.com,20000318211204.2602.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/73,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00460.html,mhonarc
jbosnu,id:20000319165858.58953.qmail@hotmail.com,20000319165858.58953.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/74,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00461.html,mhonarc
jbosnu,id:20000320152947.59475.qmail@hotmail.com,20000320152947.59475.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/75,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00462.html,mhonarc
jbosnu,id:20000320153815.77610.qmail@hotmail.com,20000320153815.77610.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/76,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00463.html,mhonarc
jbosnu,id:20000320154205.19569.qmail@hotmail.com,20000320154205.19569.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/77,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00464.html,mhonarc
jbosnu,id:20000320160837.27115.qmail@hotmail.com,20000320160837.27115.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/78,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00465.html,mhonarc
jbosnu,id:20000320164018.86175.qmail@hotmail.com,20000320164018.86175.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/79,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00466.html,mhonarc
jbosnu,id:20000320190954.38129.qmail@hotmail.com,20000320190954.38129.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/71,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00458.html,mhonarc
jbosnu,id:20000320194855.60078.qmail@hotmail.com,20000320194855.60078.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/72,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00459.html,mhonarc
jbosnu,id:20000412164311.54595.qmail@hotmail.com,20000412164311.54595.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/80,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00468.html,mhonarc
jbosnu,id:20000412180810.18494.qmail@hotmail.com,20000412180810.18494.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/82,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00470.html,mhonarc
jbosnu,id:20000412185501.57511.qmail@hotmail.com,20000412185501.57511.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/84,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00472.html,mhonarc
jbosnu,id:20000412231813.60745.qmail@hotmail.com,20000412231813.60745.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/85,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00473.html,mhonarc
jbosnu,id:20000413002304.40272.qmail@hotmail.com,20000413002304.40272.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/86,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00474.html,mhonarc
jbosnu,id:20000413003909.18809.qmail@hotmail.com,20000413003909.18809.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/87,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00475.html,mhonarc
jbosnu,id:20000413011118.83085.qmail@hotmail.com,20000413011118.83085.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/88,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00476.html,mhonarc
jbosnu,id:20000415214845.84596.qmail@hotmail.com,20000415214845.84596.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/90,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00479.html,mhonarc
jbosnu,id:20000415222447.89946.qmail@hotmail.com,20000415222447.89946.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/93,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00482.html,mhonarc
jbosnu,id:20000416002211.51501.qmail@hotmail.com,20000416002211.51501.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/91,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00480.html,mhonarc
jbosnu,id:20000416003948.84127.qmail@hotmail.com,20000416003948.84127.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/94,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00483.html,mhonarc
jbosnu,id:20000420210130.69444.qmail@hotmail.com,20000420210130.69444.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/96,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00485.html,mhonarc
jbosnu,id:20000420210700.11779.qmail@hotmail.com,20000420210700.11779.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/97,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00486.html,mhonarc
jbosnu,id:20000515143117.22819.qmail@hotmail.com,20000515143117.22819.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/102,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00005.html,mhonarc
jbosnu,id:20000524153159.86150.qmail@hotmail.com,20000524153159.86150.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/106,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00009.html,mhonarc
jbosnu,id:20000610180715.9136.qmail@hotmail.com,20000610180715.9136.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/108,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00011.html,mhonarc
jbosnu,id:20000610202800.64451.qmail@hotmail.com,20000610202800.64451.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/109,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00012.html,mhonarc
jbosnu,id:20000611003721.44326.qmail@hotmail.com,20000611003721.44326.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/110,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00014.html,mhonarc
jbosnu,id:20000719142633.85885.qmail@hotmail.com,20000719142633.85885.qmail@hotmail.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/113,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00017.html,mhonarc
jbosnu,id:200008291956.paa02222@calum.csclub.uwaterloo.ca,200008291956.paa02222@calum.csclub.uwaterloo.ca,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/116,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00020.html,mhonarc
jbosnu,id:200008292000.qaa02516@calum.csclub.uwaterloo.ca,200008292000.qaa02516@calum.csclub.uwaterloo.ca,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/117,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00021.html,mhonarc
jbosnu,id:20010511120137.z4974@digitalkingdom.org,20010511120137.z4974@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/223,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00139.html,mhonarc
jbosnu,id:20010513152802.k31072@digitalkingdom.org,20010513152802.k31072@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/226,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00142.html,mhonarc
jbosnu,id:20010513161654.m31072@digitalkingdom.org,20010513161654.m31072@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/228,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00144.html,mhonarc
jbosnu,id:20010513191705.n31072@digitalkingdom.org,20010513191705.n31072@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/238,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00155.html,mhonarc
jbosnu,id:20010513200632.p31072@digitalkingdom.org,20010513200632.p31072@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/230,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00147.html,mhonarc
jbosnu,id:20010513201323.q31072@digitalkingdom.org,20010513201323.q31072@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/242,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00160.html,mhonarc
jbosnu,id:20010513211332.r31072@digitalkingdom.org,20010513211332.r31072@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/246,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00164.html,mhonarc
jbosnu,id:20010515111126.l31072@digitalkingdom.org,20010515111126.l31072@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/235,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00152.html,mhonarc
jbosnu,id:20010720130312.o20749@digitalkingdom.org,20010720130312.o20749@digitalkingdom.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/293,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00216.html,mhonarc
jbosnu,id:20011011003040.29298.qmail@pi.meson.org,20011011003040.29298.qmail@pi.meson.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/379,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00311.html,mhonarc
jbosnu,id:20011011235059.31229.qmail@pi.meson.org,20011011235059.31229.qmail@pi.meson.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/381,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00314.html,mhonarc
jbosnu,id:20020203143509.a9716@sdf.freeshell.org,20020203143509.a9716@sdf.freeshell.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/391,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00325.html,mhonarc
jbosnu,id:20020203145759.a12824@sdf.freeshell.org,20020203145759.a12824@sdf.freeshell.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/392,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00326.html,mhonarc
jbosnu,id:20020203150849.a28904@sdf.freeshell.org,20020203150849.a28904@sdf.freeshell.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/393,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00327.html,mhonarc
jbosnu,id:20020319222251.a2767@sdf.freeshell.org,20020319222251.a2767@sdf.freeshell.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/396,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00330.html,mhonarc
jbosnu,id:20020414142706.a326@sdf.freeshell.org,20020414142706.a326@sdf.freeshell.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/412,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00349.html,mhonarc
jbosnu,id:20020521104723.e63422-100000@granite.thestonecutters.net,20020521104723.e63422-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/416,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00353.html,mhonarc
jbosnu,id:20020522103400.m67177-100000@granite.thestonecutters.net,20020522103400.m67177-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/420,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00358.html,mhonarc
jbosnu,id:20020522145201.l67177-100000@granite.thestonecutters.net,20020522145201.l67177-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/422,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00360.html,mhonarc
jbosnu,id:20020617154815.a5732@allusion.net,20020617154815.a5732@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/424,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00362.html,mhonarc
jbosnu,id:20020617165355.a6339@allusion.net,20020617165355.a6339@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/427,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00365.html,mhonarc
jbosnu,id:20020617183621.a7752@allusion.net,20020617183621.a7752@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/435,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00374.html,mhonarc
jbosnu,id:20020617184047.w53481-100000@granite.thestonecutters.net,20020617184047.w53481-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/429,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00367.html,mhonarc
jbosnu,id:20020617184523.a8272@allusion.net,20020617184523.a8272@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/432,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00371.html,mhonarc
jbosnu,id:20020617190817.x53481-100000@granite.thestonecutters.net,20020617190817.x53481-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/431,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00370.html,mhonarc
jbosnu,id:20020617191919.u53481-100000@granite.thestonecutters.net,20020617191919.u53481-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/434,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00373.html,mhonarc
jbosnu,id:20020617195225.a9152@allusion.net,20020617195225.a9152@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/438,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00377.html,mhonarc
jbosnu,id:20020617200334.a9371@allusion.net,20020617200334.a9371@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/447,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00387.html,mhonarc
jbosnu,id:20020617212454.a1877@sdf.lonestar.org,20020617212454.a1877@sdf.lonestar.org,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/426,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00364.html,mhonarc
jbosnu,id:20020620180534.a41699@allusion.net,20020620180534.a41699@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/440,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00380.html,mhonarc
jbosnu,id:20020620214059.a45267@allusion.net,20020620214059.a45267@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/442,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00382.html,mhonarc
jbosnu,id:20020620215033.a45876@allusion.net,20020620215033.a45876@allusion.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/443,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00383.html,mhonarc
jbosnu,id:20020621113018.q74246-100000@granite.thestonecutters.net,20020621113018.q74246-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/445,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00385.html,mhonarc
jbosnu,id:20020712103353.m91880-100000@granite.thestonecutters.net,20020712103353.m91880-100000@granite.thestonecutters.net,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/456,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00397.html,mhonarc
jbosnu,id:20020712143539.1624.qmail@web20412.mail.yahoo.com,20020712143539.1624.qmail@web20412.mail.yahoo.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/457,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00398.html,mhonarc
jbosnu,id:20020715151918.29560.qmail@web20422.mail.yahoo.com,20020715151918.29560.qmail@web20422.mail.yahoo.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/458,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00399.html,mhonarc
jbosnu,id:20020723203149.96864.qmail@web20418.mail.yahoo.com,20020723203149.96864.qmail@web20418.mail.yahoo.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/460,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00402.html,mhonarc
jbosnu,id:20020724141012.81030.qmail@web20421.mail.yahoo.com,20020724141012.81030.qmail@web20421.mail.yahoo.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/461,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00403.html,mhonarc
jbosnu,id:20020724141415.82426.qmail@web20421.mail.yahoo.com,20020724141415.82426.qmail@web20421.mail.yahoo.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/462,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00404.html,mhonarc
jbosnu,id:20020726155032.62794.qmail@web20419.mail.yahoo.com,20020726155032.62794.qmail@web20419.mail.yahoo.com,https://mail.lojban.org/lists/jbosnu_raw.zip/jbosnu_raw/464,jbosnu-raw,https://mail.lojban.org/lists/jbosnu/msg00406.html,mhonarc
